Time (s),A/D Value
4.32E-06,0.04460691
4.33E-06,0.04462848
4.33E-06,0.04463267
4.33E-06,0.04465052
4.34E-06,0.04466099
4.34E-06,0.04466547
4.35E-06,0.04467338
4.35E-06,0.04468902
4.35E-06,0.04472625
4.36E-06,0.04475324
4.36E-06,0.04476882
4.37E-06,0.04478342
4.37E-06,0.04478649
4.37E-06,0.04480588
4.38E-06,0.04483628
4.38E-06,0.04486426
4.39E-06,0.04490869
4.39E-06,0.04493988
4.39E-06,0.04495996
4.40E-06,0.044981
4.40E-06,0.04498554
4.41E-06,0.04498458
4.41E-06,0.04499401
4.41E-06,0.04503777
4.42E-06,0.04507976
4.42E-06,0.04509634
4.43E-06,0.04511737
4.43E-06,0.04513823
4.43E-06,0.04516352
4.44E-06,0.04518501
4.44E-06,0.04518872
4.45E-06,0.0452046
4.45E-06,0.04523859
4.45E-06,0.0452589
4.46E-06,0.04529038
4.46E-06,0.04533864
4.47E-06,0.04534126
4.47E-06,0.04532962
4.47E-06,0.04534739
4.48E-06,0.04536673
4.48E-06,0.04541585
4.49E-06,0.04547181
4.49E-06,0.04547789
4.49E-06,0.04547584
4.50E-06,0.04548666
4.50E-06,0.04550154
4.51E-06,0.04551277
4.51E-06,0.04552901
4.51E-06,0.04555839
4.52E-06,0.04558269
4.52E-06,0.04561216
4.53E-06,0.04562885
4.53E-06,0.04563344
4.53E-06,0.0456619
4.54E-06,0.04569528
4.54E-06,0.04572323
4.55E-06,0.04574139
4.55E-06,0.04574502
4.55E-06,0.04575358
4.56E-06,0.04575604
4.56E-06,0.04576272
4.57E-06,0.04577789
4.57E-06,0.04579143
4.57E-06,0.04580721
4.58E-06,0.04582417
4.58E-06,0.04584631
4.59E-06,0.04587121
4.59E-06,0.0458955
4.59E-06,0.04591148
4.60E-06,0.04591949
4.60E-06,0.0459375
4.61E-06,0.04597968
4.61E-06,0.04604182
4.61E-06,0.04608795
4.62E-06,0.04610648
4.62E-06,0.04611572
4.63E-06,0.04611219
4.63E-06,0.04612494
4.63E-06,0.04615904
4.64E-06,0.04617703
4.64E-06,0.04619747
4.65E-06,0.04622445
4.65E-06,0.04625342
4.65E-06,0.0462803
4.66E-06,0.0462927
4.66E-06,0.04631281
4.67E-06,0.04635208
4.67E-06,0.04639111
4.67E-06,0.04641619
4.68E-06,0.04644374
4.68E-06,0.04646434
4.69E-06,0.0464626
4.69E-06,0.04645666
4.69E-06,0.04645226
4.70E-06,0.04645787
4.70E-06,0.04647466
4.71E-06,0.04649776
4.71E-06,0.04651669
4.71E-06,0.04652368
4.72E-06,0.04655002
4.72E-06,0.04658358
4.73E-06,0.04659027
4.73E-06,0.04660203
4.73E-06,0.04663511
4.74E-06,0.04668686
4.74E-06,0.04673105
4.75E-06,0.04675142
4.75E-06,0.04678675
4.76E-06,0.04680919
4.76E-06,0.04679797
4.76E-06,0.0467982
4.77E-06,0.0468211
4.77E-06,0.04685924
4.78E-06,0.04686861
4.78E-06,0.04685068
4.78E-06,0.04686302
4.79E-06,0.04687872
4.79E-06,0.04688279
4.80E-06,0.0468971
4.80E-06,0.04692111
4.80E-06,0.04695628
4.81E-06,0.04698801
4.81E-06,0.0470052
4.82E-06,0.04702215
4.82E-06,0.04704688
4.82E-06,0.04707087
4.83E-06,0.04710202
4.83E-06,0.04713443
4.84E-06,0.04716277
4.84E-06,0.04720276
4.84E-06,0.04724116
4.85E-06,0.04726341
4.85E-06,0.04726258
4.86E-06,0.0472494
4.86E-06,0.04726816
4.86E-06,0.04730241
4.87E-06,0.04733115
4.87E-06,0.04737287
4.88E-06,0.04739211
4.88E-06,0.04739793
4.88E-06,0.04740653
4.89E-06,0.04740569
4.89E-06,0.04742086
4.90E-06,0.04745379
4.90E-06,0.0474894
4.90E-06,0.04750731
4.91E-06,0.04752374
4.91E-06,0.04755821
4.92E-06,0.04758591
4.92E-06,0.04760799
4.92E-06,0.04761911
4.93E-06,0.04763595
4.93E-06,0.04767751
4.94E-06,0.04769856
4.94E-06,0.04769826
4.94E-06,0.04770466
4.95E-06,0.04772235
4.95E-06,0.0477429
4.96E-06,0.04775652
4.96E-06,0.04777216
4.96E-06,0.04778665
4.97E-06,0.04779904
4.97E-06,0.04781344
4.98E-06,0.04783907
4.98E-06,0.0478715
4.98E-06,0.04788742
4.99E-06,0.04790201
4.99E-06,0.04793387
5.00E-06,0.047986
5.00E-06,0.04801871
5.00E-06,0.04800703
5.01E-06,0.04801777
5.01E-06,0.04804198
5.02E-06,0.04804476
5.02E-06,0.04806177
5.02E-06,0.0480932
5.03E-06,0.04812012
5.03E-06,0.04812189
5.04E-06,0.04811546
5.04E-06,0.04811705
5.04E-06,0.04811016
5.05E-06,0.04812082
5.05E-06,0.04814534
5.06E-06,0.04817299
5.06E-06,0.04820954
5.06E-06,0.04822856
5.07E-06,0.04824118
5.07E-06,0.0482669
5.08E-06,0.04828817
5.08E-06,0.04829934
5.08E-06,0.04830727
5.09E-06,0.048333
5.09E-06,0.04837647
5.10E-06,0.04840335
5.10E-06,0.04842135
5.10E-06,0.04844211
5.11E-06,0.04844915
5.11E-06,0.0484712
5.12E-06,0.04851091
5.12E-06,0.04853965
5.12E-06,0.04858724
5.13E-06,0.04862621
5.13E-06,0.0486278
5.14E-06,0.04865637
5.14E-06,0.04867377
5.14E-06,0.04866431
5.15E-06,0.04869241
5.15E-06,0.04873078
5.16E-06,0.04877195
5.16E-06,0.04882237
5.16E-06,0.04885388
5.17E-06,0.04886324
5.17E-06,0.04887185
5.18E-06,0.04888331
5.18E-06,0.04887624
5.18E-06,0.04889364
5.19E-06,0.04894496
5.19E-06,0.04896833
5.20E-06,0.04897695
5.20E-06,0.04899292
5.20E-06,0.04900539
5.21E-06,0.04901193
5.21E-06,0.04901982
5.22E-06,0.04906008
5.22E-06,0.04910329
5.22E-06,0.04912012
5.23E-06,0.04914864
5.23E-06,0.04917987
5.24E-06,0.04918169
5.24E-06,0.0491644
5.24E-06,0.04916106
5.25E-06,0.04919821
5.25E-06,0.04925781
5.26E-06,0.04928062
5.26E-06,0.04927384
5.27E-06,0.04930421
5.27E-06,0.04932456
5.27E-06,0.04929976
5.28E-06,0.04929743
5.28E-06,0.04932224
5.29E-06,0.04934728
5.29E-06,0.04937498
5.29E-06,0.04941388
5.30E-06,0.049449
5.30E-06,0.04946884
5.31E-06,0.04948205
5.31E-06,0.04949364
5.31E-06,0.04951568
5.32E-06,0.0495341
5.32E-06,0.04954974
5.33E-06,0.04957519
5.33E-06,0.04958796
5.33E-06,0.04960549
5.34E-06,0.04963088
5.34E-06,0.04965393
5.35E-06,0.04970883
5.35E-06,0.04974733
5.35E-06,0.04973866
5.36E-06,0.04974336
5.36E-06,0.04976523
5.37E-06,0.04978437
5.37E-06,0.04978345
5.37E-06,0.04978318
5.38E-06,0.04982038
5.38E-06,0.04985856
5.39E-06,0.04987684
5.39E-06,0.04989784
5.39E-06,0.04992572
5.40E-06,0.04993803
5.40E-06,0.04992977
5.41E-06,0.04993095
5.41E-06,0.04995724
5.41E-06,0.04999722
5.42E-06,0.05002167
5.42E-06,0.05003268
5.43E-06,0.05005612
5.43E-06,0.05008054
5.43E-06,0.05010479
5.44E-06,0.05012686
5.44E-06,0.05015225
5.45E-06,0.05019798
5.45E-06,0.05023166
5.45E-06,0.05024739
5.46E-06,0.05025627
5.46E-06,0.05027365
5.47E-06,0.05030996
5.47E-06,0.05033097
5.47E-06,0.05034764
5.48E-06,0.0503695
5.48E-06,0.05038286
5.49E-06,0.05040155
5.49E-06,0.0504209
5.49E-06,0.05043257
5.50E-06,0.05043767
5.50E-06,0.05044577
5.51E-06,0.05048263
5.51E-06,0.05053775
5.51E-06,0.05056389
5.52E-06,0.05055751
5.52E-06,0.05057479
5.53E-06,0.05060041
5.53E-06,0.05059335
5.53E-06,0.05059857
5.54E-06,0.05064338
5.54E-06,0.05070005
5.55E-06,0.05073399
5.55E-06,0.05073987
5.55E-06,0.05074779
5.56E-06,0.05075914
5.56E-06,0.05076814
5.57E-06,0.0507958
5.57E-06,0.05082879
5.57E-06,0.05086274
5.58E-06,0.05089834
5.58E-06,0.05091762
5.59E-06,0.05092935
5.59E-06,0.05093642
5.59E-06,0.05092774
5.60E-06,0.05092101
5.60E-06,0.0509448
5.61E-06,0.0509735
5.61E-06,0.05100698
5.61E-06,0.05104759
5.62E-06,0.05106911
5.62E-06,0.0510863
5.63E-06,0.05108535
5.63E-06,0.05108748
5.63E-06,0.05112319
5.64E-06,0.05116729
5.64E-06,0.05120739
5.65E-06,0.05123247
5.65E-06,0.05124873
5.65E-06,0.05125331
5.66E-06,0.05125475
5.66E-06,0.05129579
5.67E-06,0.05134455
5.67E-06,0.05136759
5.67E-06,0.05138649
5.68E-06,0.05141287
5.68E-06,0.05145185
5.69E-06,0.0514665
5.69E-06,0.05146278
5.69E-06,0.0514886
5.70E-06,0.05152176
5.70E-06,0.05155243
5.71E-06,0.05157741
5.71E-06,0.05159466
5.71E-06,0.05161121
5.72E-06,0.05161575
5.72E-06,0.05161754
5.73E-06,0.05162498
5.73E-06,0.05165683
5.73E-06,0.05170508
5.74E-06,0.05171882
5.74E-06,0.05172135
5.75E-06,0.05174805
5.75E-06,0.05176125
5.76E-06,0.05176834
5.76E-06,0.05179156
5.76E-06,0.05180229
5.77E-06,0.05181643
5.77E-06,0.05186056
5.78E-06,0.05188157
5.78E-06,0.05189178
5.78E-06,0.05190653
5.79E-06,0.05190673
5.79E-06,0.05194972
5.80E-06,0.05201402
5.80E-06,0.05205039
5.80E-06,0.05206582
5.81E-06,0.05207309
5.81E-06,0.05208665
5.82E-06,0.05208743
5.82E-06,0.05209866
5.82E-06,0.05213079
5.83E-06,0.05215855
5.83E-06,0.05220689
5.84E-06,0.05224195
5.84E-06,0.05224589
5.84E-06,0.0522585
5.85E-06,0.0522646
5.85E-06,0.05226428
5.86E-06,0.05228378
5.86E-06,0.05231759
5.86E-06,0.05233771
5.87E-06,0.05233414
5.87E-06,0.05235114
5.88E-06,0.05238499
5.88E-06,0.05238931
5.88E-06,0.05238121
5.89E-06,0.05239114
5.89E-06,0.05242759
5.90E-06,0.05248625
5.90E-06,0.05252979
5.90E-06,0.05254462
5.91E-06,0.05256407
5.91E-06,0.05258049
5.92E-06,0.05258156
5.92E-06,0.05259062
5.92E-06,0.05261151
5.93E-06,0.05265928
5.93E-06,0.05270239
5.94E-06,0.05271971
5.94E-06,0.05274911
5.94E-06,0.05275457
5.95E-06,0.0527485
5.95E-06,0.0527846
5.96E-06,0.05282463
5.96E-06,0.05285749
5.96E-06,0.05286987
5.97E-06,0.05287009
5.97E-06,0.05290095
5.98E-06,0.05292263
5.98E-06,0.05292412
5.98E-06,0.05294314
5.99E-06,0.05298029
5.99E-06,0.05301159
6.00E-06,0.05302431
6.00E-06,0.05305068
6.00E-06,0.05308583
6.01E-06,0.05308894
6.01E-06,0.05308807
6.02E-06,0.05311074
6.02E-06,0.05315138
6.02E-06,0.05321043
6.03E-06,0.05325494
6.03E-06,0.05326944
6.04E-06,0.05329167
6.04E-06,0.05331262
6.04E-06,0.05331747
6.05E-06,0.05332935
6.05E-06,0.05336111
6.06E-06,0.05342245
6.06E-06,0.05347401
6.06E-06,0.05347977
6.07E-06,0.05348305
6.07E-06,0.05349062
6.08E-06,0.05349391
6.08E-06,0.05351111
6.08E-06,0.05353513
6.09E-06,0.05356869
6.09E-06,0.05358838
6.10E-06,0.05359925
6.10E-06,0.05363304
6.10E-06,0.05365941
6.11E-06,0.05367436
6.11E-06,0.05369322
6.12E-06,0.05373139
6.12E-06,0.05376968
6.12E-06,0.05377749
6.13E-06,0.05379771
6.13E-06,0.05381988
6.14E-06,0.0538272
6.14E-06,0.05384165
6.14E-06,0.05383643
6.15E-06,0.05383631
6.15E-06,0.05387193
6.16E-06,0.05390314
6.16E-06,0.05391127
6.16E-06,0.05390302
6.17E-06,0.05389715
6.17E-06,0.05390963
6.18E-06,0.05392177
6.18E-06,0.0539315
6.18E-06,0.05395077
6.19E-06,0.05397606
6.19E-06,0.05400153
6.20E-06,0.05400779
6.20E-06,0.05399142
6.20E-06,0.05398942
6.21E-06,0.05400041
6.21E-06,0.0540157
6.22E-06,0.05404922
6.22E-06,0.05407002
6.22E-06,0.05408294
6.23E-06,0.05411405
6.23E-06,0.05413315
6.24E-06,0.05414363
6.24E-06,0.05415799
6.24E-06,0.05418396
6.25E-06,0.05422126
6.25E-06,0.05424296
6.26E-06,0.05427819
6.26E-06,0.05431056
6.27E-06,0.054318
6.27E-06,0.05433129
6.27E-06,0.05434038
6.28E-06,0.05436561
6.28E-06,0.05443145
6.29E-06,0.05449095
6.29E-06,0.05450696
6.29E-06,0.0545029
6.30E-06,0.05450471
6.30E-06,0.05451163
6.31E-06,0.054538
6.31E-06,0.05459392
6.31E-06,0.05463717
6.32E-06,0.05465519
6.32E-06,0.0546816
6.33E-06,0.05472231
6.33E-06,0.05475061
6.33E-06,0.0547522
6.34E-06,0.05475196
6.34E-06,0.0547659
6.35E-06,0.05478881
6.35E-06,0.05481399
6.35E-06,0.05484637
6.36E-06,0.05488959
6.36E-06,0.05490772
6.37E-06,0.05489701
6.37E-06,0.05488948
6.37E-06,0.0548972
6.38E-06,0.05492691
6.38E-06,0.05495965
6.39E-06,0.05499046
6.39E-06,0.0550293
6.39E-06,0.05505579
6.40E-06,0.05504462
6.40E-06,0.05503071
6.41E-06,0.05506699
6.41E-06,0.05511685
6.41E-06,0.05514561
6.42E-06,0.05515938
6.42E-06,0.05517658
6.43E-06,0.05520925
6.43E-06,0.05522442
6.43E-06,0.05522235
6.44E-06,0.05524152
6.44E-06,0.05527797
6.45E-06,0.05531363
6.45E-06,0.05533536
6.45E-06,0.05534224
6.46E-06,0.05534701
6.46E-06,0.05535835
6.47E-06,0.05538163
6.47E-06,0.05541324
6.47E-06,0.05545713
6.48E-06,0.05548635
6.48E-06,0.05549568
6.49E-06,0.05551403
6.49E-06,0.05552106
6.49E-06,0.05552102
6.50E-06,0.05554251
6.50E-06,0.05557378
6.51E-06,0.05560063
6.51E-06,0.05563271
6.51E-06,0.05566739
6.52E-06,0.05568941
6.52E-06,0.05570234
6.53E-06,0.05570623
6.53E-06,0.05570376
6.53E-06,0.05570131
6.54E-06,0.0557147
6.54E-06,0.05573885
6.55E-06,0.0557459
6.55E-06,0.05574748
6.55E-06,0.05575814
6.56E-06,0.05575976
6.56E-06,0.05576314
6.57E-06,0.05578594
6.57E-06,0.05580919
6.57E-06,0.05583682
6.58E-06,0.05585949
6.58E-06,0.05588209
6.59E-06,0.05590649
6.59E-06,0.05590605
6.59E-06,0.05592649
6.60E-06,0.05596689
6.60E-06,0.05600207
6.61E-06,0.05604983
6.61E-06,0.05608198
6.61E-06,0.05610336
6.62E-06,0.05612564
6.62E-06,0.05613068
6.63E-06,0.05613828
6.63E-06,0.05616572
6.63E-06,0.05619984
6.64E-06,0.05621751
6.64E-06,0.05623681
6.65E-06,0.05626244
6.65E-06,0.05625863
6.65E-06,0.05625637
6.66E-06,0.05628057
6.66E-06,0.05630814
6.67E-06,0.05633509
6.67E-06,0.05634725
6.67E-06,0.05635264
6.68E-06,0.056381
6.68E-06,0.0563977
6.69E-06,0.05638923
6.69E-06,0.05641227
6.69E-06,0.05645406
6.70E-06,0.05648459
6.70E-06,0.0565239
6.71E-06,0.05654392
6.71E-06,0.05656397
6.71E-06,0.05659955
6.72E-06,0.05660508
6.72E-06,0.05661664
6.73E-06,0.05665408
6.73E-06,0.0567019
6.73E-06,0.05674203
6.74E-06,0.05675338
6.74E-06,0.05675821
6.75E-06,0.05677794
6.75E-06,0.05680204
6.76E-06,0.05680954
6.76E-06,0.05681301
6.76E-06,0.05683655
6.77E-06,0.05686739
6.77E-06,0.05690448
6.78E-06,0.05693987
6.78E-06,0.05694155
6.78E-06,0.05693047
6.79E-06,0.05693574
6.79E-06,0.05696195
6.80E-06,0.05700485
6.80E-06,0.05703881
6.80E-06,0.05704524
6.81E-06,0.05704467
6.81E-06,0.05705836
6.82E-06,0.05707173
6.82E-06,0.05708535
6.82E-06,0.0571034
6.83E-06,0.05712347
6.83E-06,0.0571526
6.84E-06,0.0571895
6.84E-06,0.05722742
6.84E-06,0.05724286
6.85E-06,0.05724471
6.85E-06,0.05726364
6.86E-06,0.05729893
6.86E-06,0.05734169
6.86E-06,0.05737397
6.87E-06,0.05739454
6.87E-06,0.05742042
6.88E-06,0.05743546
6.88E-06,0.05745148
6.88E-06,0.0574742
6.89E-06,0.05747947
6.89E-06,0.05749374
6.90E-06,0.05753136
6.90E-06,0.05757041
6.90E-06,0.05760111
6.91E-06,0.05760676
6.91E-06,0.05759414
6.92E-06,0.05759577
6.92E-06,0.05761841
6.92E-06,0.05765842
6.93E-06,0.05769573
6.93E-06,0.05771371
6.94E-06,0.05772645
6.94E-06,0.0577392
6.94E-06,0.05774963
6.95E-06,0.05776131
6.95E-06,0.05777281
6.96E-06,0.05780066
6.96E-06,0.05784346
6.96E-06,0.05786638
6.97E-06,0.05789022
6.97E-06,0.05792633
6.98E-06,0.05794439
6.98E-06,0.05795178
6.98E-06,0.05795589
6.99E-06,0.05797867
6.99E-06,0.05801428
7.00E-06,0.05803151
7.00E-06,0.05805354
7.00E-06,0.05806853
7.01E-06,0.05807566
7.01E-06,0.05809651
7.02E-06,0.05811314
7.02E-06,0.0581393
7.02E-06,0.05816304
7.03E-06,0.05818935
7.03E-06,0.05821919
7.04E-06,0.05821197
7.04E-06,0.0582022
7.04E-06,0.05821169
7.05E-06,0.05823359
7.05E-06,0.05828123
7.06E-06,0.05830854
7.06E-06,0.05830581
7.06E-06,0.05832327
7.07E-06,0.05835127
7.07E-06,0.05836825
7.08E-06,0.05839111
7.08E-06,0.05842353
7.08E-06,0.05843846
7.09E-06,0.05844578
7.09E-06,0.05848321
7.10E-06,0.05853476
7.10E-06,0.05856451
7.10E-06,0.05857221
7.11E-06,0.05858482
7.11E-06,0.05860404
7.12E-06,0.05861466
7.12E-06,0.05863554
7.12E-06,0.05866218
7.13E-06,0.058685
7.13E-06,0.05870493
7.14E-06,0.05870883
7.14E-06,0.05871515
7.14E-06,0.05873815
7.15E-06,0.05876902
7.15E-06,0.05878786
7.16E-06,0.05881575
7.16E-06,0.05884888
7.16E-06,0.05885644
7.17E-06,0.0588612
7.17E-06,0.05886972
7.18E-06,0.05890862
7.18E-06,0.05896734
7.18E-06,0.05899118
7.19E-06,0.05900646
7.19E-06,0.05902923
7.20E-06,0.05905293
7.20E-06,0.05907767
7.20E-06,0.05909544
7.21E-06,0.05911911
7.21E-06,0.05913915
7.22E-06,0.0591544
7.22E-06,0.05917759
7.22E-06,0.0592033
7.23E-06,0.05922167
7.23E-06,0.05921847
7.24E-06,0.05923041
7.24E-06,0.05928084
7.24E-06,0.05931332
7.25E-06,0.05932453
7.25E-06,0.05934452
7.26E-06,0.05937113
7.26E-06,0.0594055
7.27E-06,0.05942455
7.27E-06,0.05942164
7.27E-06,0.05943428
7.28E-06,0.05945924
7.28E-06,0.05947388
7.29E-06,0.05951611
7.29E-06,0.05955119
7.29E-06,0.05952051
7.30E-06,0.0595092
7.30E-06,0.05953184
7.31E-06,0.05956134
7.31E-06,0.05962619
7.31E-06,0.05967272
7.32E-06,0.05968576
7.32E-06,0.05970054
7.33E-06,0.05971052
7.33E-06,0.05972144
7.33E-06,0.05975254
7.34E-06,0.05979882
7.34E-06,0.05998074
7.35E-06,0.0611225
7.35E-06,0.06320128
7.35E-06,0.0646073
7.36E-06,0.06501002
7.36E-06,0.06515738
7.37E-06,0.06523851
7.37E-06,0.06529447
7.37E-06,0.06535791
7.38E-06,0.06541757
7.38E-06,0.06546452
7.39E-06,0.06550815
7.39E-06,0.06554978
7.39E-06,0.06642891
7.40E-06,0.06949187
7.40E-06,0.07325176
7.41E-06,0.07509436
7.41E-06,0.07552026
7.41E-06,0.07575224
7.42E-06,0.07584434
7.42E-06,0.07587156
7.43E-06,0.07593861
7.43E-06,0.07600363
7.43E-06,0.07606883
7.44E-06,0.07613477
7.44E-06,0.07621387
7.45E-06,0.07663038
7.45E-06,0.07751951
7.45E-06,0.07832299
7.46E-06,0.07870112
7.46E-06,0.07886647
7.47E-06,0.0789754
7.47E-06,0.07903915
7.47E-06,0.07908653
7.48E-06,0.07913524
7.48E-06,0.07915769
7.49E-06,0.07917285
7.49E-06,0.07918431
7.49E-06,0.07918777
7.50E-06,0.07920548
7.50E-06,0.07923476
7.51E-06,0.0792558
7.51E-06,0.0792729
7.51E-06,0.07929928
7.52E-06,0.07930578
7.52E-06,0.07930433
7.53E-06,0.07932851
7.53E-06,0.07935333
7.53E-06,0.07935827
7.54E-06,0.07935657
7.54E-06,0.07937309
7.55E-06,0.07940346
7.55E-06,0.07941603
7.55E-06,0.0794077
7.56E-06,0.07941114
7.56E-06,0.07945514
7.57E-06,0.07951736
7.57E-06,0.0795346
7.57E-06,0.0795139
7.58E-06,0.07952952
7.58E-06,0.07956433
7.59E-06,0.07958055
7.59E-06,0.07959148
7.59E-06,0.07960477
7.60E-06,0.07962664
7.60E-06,0.07963282
7.61E-06,0.07964078
7.61E-06,0.07966103
7.61E-06,0.07967466
7.62E-06,0.07971427
7.62E-06,0.07973173
7.63E-06,0.07970121
7.63E-06,0.07972545
7.63E-06,0.07977206
7.64E-06,0.07975321
7.64E-06,0.07976171
7.65E-06,0.07980859
7.65E-06,0.07980142
7.65E-06,0.07982393
7.66E-06,0.07990934
7.66E-06,0.07994717
7.67E-06,0.07992379
7.67E-06,0.07990564
7.67E-06,0.07992256
7.68E-06,0.07990503
7.68E-06,0.07984626
7.69E-06,0.07982802
7.69E-06,0.07984839
7.69E-06,0.0798978
7.70E-06,0.07992399
7.70E-06,0.07990713
7.71E-06,0.07992028
7.71E-06,0.07996441
7.71E-06,0.08001886
7.72E-06,0.08005805
7.72E-06,0.08005934
7.73E-06,0.08004023
7.73E-06,0.080043
7.73E-06,0.08009486
7.74E-06,0.08012618
7.74E-06,0.08010026
7.75E-06,0.0800706
7.75E-06,0.08006843
7.76E-06,0.08008907
7.76E-06,0.08011379
7.76E-06,0.08014814
7.77E-06,0.08018747
7.77E-06,0.08022259
7.78E-06,0.08024569
7.78E-06,0.08024055
7.78E-06,0.0802509
7.79E-06,0.08029988
7.79E-06,0.08034264
7.80E-06,0.08035249
7.80E-06,0.08036812
7.80E-06,0.08039296
7.81E-06,0.08038168
7.81E-06,0.08037245
7.82E-06,0.08038214
7.82E-06,0.0803755
7.82E-06,0.08040838
7.83E-06,0.08045483
7.83E-06,0.08045951
7.84E-06,0.0804797
7.84E-06,0.08049796
7.84E-06,0.08048808
7.85E-06,0.08048572
7.85E-06,0.08051626
7.86E-06,0.08055702
7.86E-06,0.08056592
7.86E-06,0.08054964
7.87E-06,0.08054289
7.87E-06,0.08057176
7.88E-06,0.0806094
7.88E-06,0.08063222
7.88E-06,0.08066373
7.89E-06,0.0806955
7.89E-06,0.0807025
7.90E-06,0.0806953
7.90E-06,0.08067551
7.90E-06,0.08065367
7.91E-06,0.08066677
7.91E-06,0.08070806
7.92E-06,0.08074015
7.92E-06,0.08075745
7.92E-06,0.08075517
7.93E-06,0.08076015
7.93E-06,0.0807685
7.94E-06,0.08072521
7.94E-06,0.08068457
7.94E-06,0.08068078
7.95E-06,0.08068316
7.95E-06,0.08072103
7.96E-06,0.08075639
7.96E-06,0.08077707
7.96E-06,0.08081543
7.97E-06,0.08082739
7.97E-06,0.0808257
7.98E-06,0.08083268
7.98E-06,0.08083729
7.98E-06,0.08082861
7.99E-06,0.08079064
7.99E-06,0.08076134
8.00E-06,0.08077393
8.00E-06,0.08080319
8.00E-06,0.08083526
8.01E-06,0.080877
8.01E-06,0.08092385
8.02E-06,0.0809824
8.02E-06,0.08103504
8.02E-06,0.08105169
8.03E-06,0.08105499
8.03E-06,0.08104489
8.04E-06,0.081002
8.04E-06,0.08097182
8.04E-06,0.08097088
8.05E-06,0.08097875
8.05E-06,0.08100535
8.06E-06,0.08106066
8.06E-06,0.08112536
8.06E-06,0.08116866
8.07E-06,0.08119342
8.07E-06,0.08122522
8.08E-06,0.08126922
8.08E-06,0.08130386
8.08E-06,0.08131199
8.09E-06,0.08130608
8.09E-06,0.08130573
8.10E-06,0.08129467
8.10E-06,0.08125858
8.10E-06,0.08122116
8.11E-06,0.08121984
8.11E-06,0.08124266
8.12E-06,0.08126142
8.12E-06,0.0812969
8.12E-06,0.08133367
8.13E-06,0.0813551
8.13E-06,0.08137704
8.14E-06,0.0813891
8.14E-06,0.08141427
8.14E-06,0.08145493
8.15E-06,0.08146217
8.15E-06,0.0814583
8.16E-06,0.08143987
8.16E-06,0.08138769
8.16E-06,0.08135912
8.17E-06,0.08136573
8.17E-06,0.0813858
8.18E-06,0.08142598
8.18E-06,0.08146577
8.18E-06,0.08149163
8.19E-06,0.08152717
8.19E-06,0.08154768
8.20E-06,0.08154278
8.20E-06,0.08155832
8.20E-06,0.08159637
8.21E-06,0.08164322
8.21E-06,0.08167125
8.22E-06,0.08168914
8.22E-06,0.08171452
8.22E-06,0.08171246
8.23E-06,0.08170615
8.23E-06,0.0817233
8.24E-06,0.08174302
8.24E-06,0.08175631
8.24E-06,0.0817558
8.25E-06,0.08175866
8.25E-06,0.08176047
8.26E-06,0.081745
8.26E-06,0.08173434
8.27E-06,0.08172986
8.27E-06,0.08174542
8.27E-06,0.0817765
8.28E-06,0.08178101
8.28E-06,0.08177496
8.29E-06,0.08179636
8.29E-06,0.08182189
8.29E-06,0.08181718
8.30E-06,0.08181233
8.30E-06,0.08182792
8.31E-06,0.08185615
8.31E-06,0.08190458
8.31E-06,0.08196247
8.32E-06,0.08198661
8.32E-06,0.0819481
8.33E-06,0.08190469
8.33E-06,0.08189979
8.33E-06,0.08192016
8.34E-06,0.08200748
8.34E-06,0.08207741
8.35E-06,0.08205584
8.35E-06,0.08206012
8.35E-06,0.0820777
8.36E-06,0.08206467
8.36E-06,0.08206049
8.37E-06,0.08209129
8.37E-06,0.08214777
8.37E-06,0.0821793
8.38E-06,0.08220841
8.38E-06,0.08224309
8.39E-06,0.0822527
8.39E-06,0.08225979
8.39E-06,0.0822758
8.40E-06,0.08229484
8.40E-06,0.08231715
8.41E-06,0.08232491
8.41E-06,0.08231871
8.41E-06,0.08232075
8.42E-06,0.08230484
8.42E-06,0.08227059
8.43E-06,0.08227374
8.43E-06,0.08229119
8.43E-06,0.08229461
8.44E-06,0.08230499
8.44E-06,0.08231605
8.45E-06,0.08232524
8.45E-06,0.08233403
8.45E-06,0.08232082
8.46E-06,0.08231351
8.46E-06,0.0823412
8.47E-06,0.08238314
8.47E-06,0.0824118
8.47E-06,0.08242027
8.48E-06,0.08244514
8.48E-06,0.08246445
8.49E-06,0.08246295
8.49E-06,0.08249961
8.49E-06,0.08254744
8.50E-06,0.0825645
8.50E-06,0.08257839
8.51E-06,0.0826037
8.51E-06,0.08263743
8.51E-06,0.08263716
8.52E-06,0.082601
8.52E-06,0.08260496
8.53E-06,0.08264898
8.53E-06,0.08266802
8.53E-06,0.08266898
8.54E-06,0.08266529
8.54E-06,0.08265197
8.55E-06,0.08265907
8.55E-06,0.08267387
8.55E-06,0.08268939
8.56E-06,0.08271749
8.56E-06,0.08274908
8.57E-06,0.08278225
8.57E-06,0.08282033
8.57E-06,0.08286513
8.58E-06,0.08287947
8.58E-06,0.08287057
8.59E-06,0.08288053
8.59E-06,0.08289725
8.59E-06,0.08294573
8.60E-06,0.08299045
8.60E-06,0.08297513
8.61E-06,0.08297218
8.61E-06,0.08297029
8.61E-06,0.08294977
8.62E-06,0.08297129
8.62E-06,0.08300623
8.63E-06,0.0830329
8.63E-06,0.08304957
8.63E-06,0.08304792
8.64E-06,0.08305715
8.64E-06,0.08305624
